日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2018/2/26,台南市,安南區,海佃里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,23.0245267,120.1892373
2018/2/26,台南市,安南區,海南里,住宅,50,0,25,10,35,0,0,0,0,0,0,0,23.0116011,120.1675902
2018/2/26,台南市,安南區,幸福里,住宅,50,0,22,7,29,0,0,0,0,0,0,0,23.0210189,120.1899588
2018/2/26,台南市,永康區,蔦松里,住宅,50,3,0,37,37,0,4,4,8,2,11,4,23.0455063,120.2555998
2018/2/26,台南市,下營區,甲中里,住宅,50,0,0,147,147,0,0,0,0,0,0,0,23.2528323,120.2714642
2018/2/26,台南市,永康區,西灣里,住宅,50,0,10,20,30,0,0,0,0,0,0,0,23.0120871,120.2613689
2018/2/26,台南市,永康區,西勢里,住宅,50,1,2,18,20,0,1,1,2,1,5,2,23.0154649,120.2772325
2018/2/26,台南市,官田區,南部里,,50,0,0,1,1,0,0,0,0,0,0,0,23.214193,120.30491
2018/2/26,台南市,左鎮區,草山里,地區,50,0,0,0,0,0,0,0,0,0,0,0,22.9888965,120.4415242
2018/2/26,台南市,左鎮區,內庄里,地區,50,0,0,12,12,0,0,0,0,0,0,0,23.0451274,120.4227997
2018/2/26,台南市,左鎮區,睦光里,地區,50,0,0,18,18,0,0,0,0,0,0,0,23.0601765,120.4213592
2018/2/26,台南市,左鎮區,澄山里,地區,50,0,0,14,14,0,0,0,0,0,0,0,23.0200795,120.3954282
2018/2/27,台南市,中西區,民生里,住宅,50,1,21,9,30,0,1,1,2,1,3,2,22.989425,120.1917626
2018/2/27,台南市,中西區,永福里,住宅,50,0,18,3,21,0,0,0,0,0,0,0,22.9933532,120.2018632
2018/2/27,台南市,東　區,裕聖里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,22.9802195,120.2469457
2018/2/27,台南市,永康區,建國里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,22.9978842,120.2491093
2018/2/27,台南市,安平區,海頭里,住宅,50,0,14,23,37,0,0,0,0,0,0,0,23.0025857,120.1625386
2018/2/27,台南市,中西區,保安里,住宅,50,0,21,4,25,0,0,0,0,0,0,0,22.9917249,120.196813
2018/2/27,台南市,東　區,文聖里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,22.9840282,120.2447821
2018/2/27,台南市,北　區,開元里,住宅,50,0,3,12,15,0,0,0,0,0,0,0,23.0130263,120.2217014
2018/2/27,台南市,北　區,三德里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,23.000133,120.2047489
2018/2/27,台南市,北　區,大山里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,23.0090596,120.2134058
2018/2/27,台南市,北　區,玉皇里,住宅,50,0,27,16,43,0,0,0,0,0,0,0,22.9996798,120.2069132
2018/2/27,台南市,永康區,光復里,住宅,50,0,4,19,23,0,0,0,0,0,0,0,22.9998739,120.2444215
2018/2/27,台南市,南　區,松安里,住宅,50,0,11,12,23,0,0,0,0,0,0,0,22.9248924,120.1776926
2018/2/27,台南市,東　區,崇誨里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,22.989711,120.2256687
2018/2/27,台南市,南　區,永寧里,住宅,50,2,5,14,19,0,2,2,4,1,11,4,22.9291405,120.1798573
2018/2/27,台南市,東　區,虎尾里,住宅,50,0,2,33,35,0,0,0,0,0,0,0,22.9791309,120.2361273
2018/2/27,台南市,永康區,復興里,住宅,50,1,8,11,19,0,1,1,2,1,5,2,22.9969297,120.2440609
2018/2/27,台南市,南　區,省躬里,住宅,50,0,8,12,20,0,0,0,0,0,0,0,22.9338276,120.1863512
2018/2/27,台南市,永康區,神洲里,住宅,50,2,2,15,17,0,2,2,4,1,12,4,23.0046566,120.2408154
2018/2/27,台南市,中西區,天后里,住宅,50,0,35,16,51,0,0,0,0,0,0,0,22.9975318,120.2011417
2018/2/27,台南市,安平區,育平里,住宅,50,0,6,0,6,0,0,0,0,0,0,0,22.989074,120.1661469
2018/2/27,台南市,中西區,藥王里,住宅,50,1,11,32,43,0,2,2,4,1,5,2,22.9992346,120.1914018
2018/2/27,台南市,南　區,喜北里,住宅,50,2,5,12,17,0,2,2,4,1,12,4,22.9490628,120.1776926
2018/2/27,台南市,仁德區,後壁里,住宅,50,1,1,10,11,0,2,2,4,1,18,5,22.9475722,120.2426185
2018/2/27,台南市,仁德區,上崙里,住宅,51,1,1,9,10,0,1,1,2,1,10,4,22.9385802,120.2599266
2018/2/27,台南市,安南區,溪墘里,住宅,50,1,10,7,17,0,1,1,2,1,6,3,23.0244424,120.1928448
2018/2/27,台南市,安南區,安富里,住宅,75,0,4,8,12,0,0,0,0,0,0,0,23.0251806,120.1957308
2018/3/1,台南市,官田區,大崎里,,50,0,0,6,6,0,0,0,0,0,0,0,23.191679,120.3954282
2018/3/1,台南市,歸仁區,南興里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9708824,120.2786746
2018/3/1,台南市,東　區,崇信里,住宅,75,0,7,44,51,0,0,0,0,0,0,0,22.9809439,120.227472
2018/3/1,台南市,北　區,東興里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,23.0013807,120.2260293
2018/3/1,台南市,永康區,網寮里,住宅,51,0,6,6,12,0,0,0,0,0,0,0,23.0139035,120.2527152
2018/3/1,台南市,安平區,平安里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,22.9991307,120.1726415
2018/3/1,台南市,北　區,振興里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,23.0063146,120.2217014
2018/3/1,台南市,北　區,新勝里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,23.0094105,120.2213407
2018/3/1,台南市,安南區,安東里,住宅,50,0,8,6,14,0,0,0,0,0,0,0,23.0372738,120.2180947
2018/3/1,台南市,北　區,元寶里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,23.0114904,120.224226
2018/3/1,台南市,安南區,鳳凰里,住宅,50,1,4,9,13,0,1,1,2,1,8,3,23.0417267,120.2000596
2018/3/1,台南市,永康區,五王里,住宅,51,0,10,4,14,0,0,0,0,0,0,0,23.0116465,120.2346848
2018/3/1,台南市,南　區,南都里,住宅,50,0,5,21,26,0,0,0,0,0,0,0,22.9550918,120.1841866
2018/3/1,台南市,永康區,大橋里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,23.0187454,120.2296358
2018/3/1,台南市,南　區,開南里,住宅,50,0,5,15,20,0,0,0,0,0,0,0,22.9668748,120.1856297
2018/3/1,台南市,永康區,勝利里,住宅,50,1,8,4,12,0,1,1,2,1,8,3,23.004718,120.232521
2018/3/1,台南市,南　區,國宅里,住宅,50,0,11,11,22,0,0,0,0,0,0,0,22.9759721,120.1870727
2018/3/1,台南市,南　區,竹溪里,住宅,50,0,11,8,19,0,0,0,0,0,0,0,22.9779397,120.2065525
2018/3/1,台南市,安南區,淵西里,住宅,50,0,9,16,25,0,0,0,0,0,0,0,23.0562175,120.1661469
2018/3/1,台南市,仁德區,土庫里,住宅,50,3,2,12,14,0,3,3,6,2,21,6,22.9856821,120.2656955
2018/3/1,台南市,中西區,青年里,住宅,75,0,27,8,35,0,0,0,0,0,0,0,22.9925143,120.2090774
2018/3/1,台南市,東　區,崇成里,住宅,75,1,7,34,41,0,3,3,4,1,7,3,22.9712457,120.2289146
2018/3/1,台南市,仁德區,太子里,住宅,50,4,3,17,20,0,7,7,14,3,35,8,22.9912207,120.2584844
2018/3/1,台南市,安南區,海東里,住宅,50,1,14,16,30,0,1,1,2,1,3,2,23.0412431,120.1863512
2018/3/1,台南市,安平區,建平里,住宅,50,0,11,9,20,0,0,0,0,0,0,0,22.9935103,120.1834651
2018/3/1,台南市,中西區,光賢里,住宅,75,2,11,29,40,0,2,2,3,1,5,2,23.0038665,120.1885158
2018/3/1,台南市,新市區,社內里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.0765802,120.2801166
2018/3/1,台南市,新市區,社內里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.0765802,120.2801166
2018/3/2,台南市,仁德區,後壁里,住宅,54,4,2,32,34,0,5,5,9,2,15,5,22.9475722,120.2426185
2018/3/2,台南市,仁德區,後壁里,地區,50,0,1,0,1,0,0,0,0,0,0,0,22.9475722,120.2426185
2018/3/2,台南市,仁德區,土庫里,地區,60,0,0,5,5,0,0,0,0,0,0,0,22.9856821,120.2656955
2018/3/2,台南市,仁德區,中洲里,住宅,50,6,4,13,17,0,7,7,14,3,41,9,22.9063718,120.2599266
2018/3/2,台南市,善化區,坐駕里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.1233071,120.3003035
2018/3/2,台南市,東　區,自強里,住宅,50,0,9,14,23,0,0,0,0,0,0,0,22.9824198,120.2332423
2018/3/2,台南市,東　區,忠孝里,住宅,50,0,4,21,25,0,0,0,0,0,0,0,22.9773869,120.218816
2018/3/2,台南市,東　區,後甲里,住宅,51,0,0,7,7,0,0,0,0,0,0,0,22.9927707,120.2382911
2018/3/2,台南市,東　區,新東里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,22.9865063,120.2249474
2018/3/2,台南市,東　區,大德里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,22.9778817,120.2148485
2018/3/2,台南市,永康區,復華里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,23.0103511,120.2440609
2018/3/2,台南市,安平區,西門里,住宅,50,1,21,1,22,0,1,1,2,1,5,2,23.0022304,120.1546002
2018/3/2,台南市,安平區,億載里,住宅,50,0,8,15,23,0,0,0,0,0,0,0,22.9902803,120.1603737
2018/3/2,台南市,歸仁區,文化里,住宅,53,0,0,7,7,0,0,0,0,0,0,0,22.9713621,120.2923733
2018/3/2,台南市,東　區,大學里,住宅,56,0,3,26,29,0,0,0,0,0,0,0,22.9963981,120.2209801
2018/3/2,台南市,北　區,公園里,住宅,82,0,19,13,32,0,0,0,0,0,0,0,23.0006781,120.2101595
2018/3/2,台南市,南　區,建南里,住宅,50,1,9,3,12,0,1,1,2,1,8,3,22.9572284,120.1964522
2018/3/2,台南市,北　區,興北里,住宅,51,0,7,5,12,0,0,0,0,0,0,0,23.0057457,120.2116023
2018/3/2,台南市,南　區,大林里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,22.9733919,120.2058311
2018/3/2,台南市,安平區,國平里,住宅,50,1,11,2,13,0,1,1,2,1,8,3,22.9793723,120.1675902
2018/3/2,台南市,東　區,崇學里,住宅,50,0,6,1,7,0,0,0,0,0,0,0,22.9778231,120.2231441
2018/3/2,台南市,永康區,復國里,住宅,51,0,15,7,22,0,0,0,0,0,0,0,23.0059794,120.2473063
2018/3/2,台南市,南　區,白雪里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,22.9676143,120.1885158
2018/3/2,台南市,安平區,怡平里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,22.994197,120.176971
2018/3/2,台南市,安南區,公親里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.0764154,120.1978952
2018/3/2,台南市,東　區,崇明里,住宅,75,1,4,17,21,2,0,2,3,1,10,4,22.9685104,120.2195374
2018/3/2,台南市,安南區,長安里,住宅,50,0,1,14,15,0,0,0,0,0,0,0,23.0646352,120.1964522
2018/3/2,台南市,南　區,南華里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,22.9622436,120.1885158
2018/3/2,台南市,中西區,文賢里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,23.003892,120.1932056
2018/3/2,台南市,永康區,中興里,住宅,75,0,2,6,8,0,0,0,0,0,0,0,23.0061926,120.2382911
2018/3/2,台南市,中西區,開山里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,22.9876646,120.2097988
2018/3/2,台南市,永康區,三合里,住宅,75,0,3,17,20,0,0,0,0,0,0,0,23.010739,120.2390123
2018/3/2,台南市,中西區,公正里,住宅,50,2,4,15,19,0,2,2,4,1,11,4,22.9939658,120.2101595
2018/3/2,台南市,南　區,明亮里,住宅,51,2,14,14,28,0,2,2,4,1,7,3,22.9693947,120.1928448
2018/3/2,台南市,安南區,東和里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,23.0615247,120.2368486
2018/3/2,台南市,永康區,鹽洲里,住宅,52,1,12,12,24,0,1,1,2,1,4,2,23.041356,120.2368389
2018/3/2,台南市,南　區,大成里,住宅,50,0,8,6,14,0,0,0,0,0,0,0,22.9802712,120.1986166
2018/3/2,台南市,永康區,鹽行里,住宅,50,0,3,24,27,0,0,0,0,0,0,0,23.041356,120.2368389
2018/3/2,台南市,安南區,塭南里,住宅,50,1,3,19,22,0,1,1,2,1,5,2,23.0715691,120.2209801
2018/3/2,台南市,中西區,西賢里,住宅,50,0,17,13,30,0,0,0,0,0,0,0,23.0039814,120.1719199
2018/3/2,台南市,中西區,赤嵌里,住宅,50,0,17,5,22,0,0,0,0,0,0,0,22.9972549,120.2072739
2018/3/2,台南市,中西區,協和里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,23.0016179,120.1928448
2018/3/3,台南市,善化區,六德里,地區,50,0,0,6,6,0,0,0,0,0,0,0,23.1716015,120.3003035
2018/3/3,台南市,善化區,田寮里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.1478822,120.3046289
2018/3/3,台南市,善化區,東關里,住宅,72,0,0,1,1,0,0,0,0,0,0,0,23.1363841,120.2923733
