日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2018/1/5,臺南市,北　區,大和里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,23.0153463,120.1914018
2018/1/5,臺南市,北　區,安民里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,23.0014504,120.2000596
2018/1/5,臺南市,北　區,長德里,住宅,50,0,11,8,19,0,0,0,0,0,0,0,23.002927,120.2058311
2018/1/5,臺南市,北　區,興北里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.0057457,120.2116023
2018/1/5,臺南市,北　區,力行里,住宅,50,1,2,6,8,0,1,1,2,1,13,4,23.0084185,120.2292752
2018/1/5,臺南市,北　區,國興里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,23.0094345,120.2260293
2018/1/5,臺南市,北　區,小康里,住宅,50,1,0,21,21,0,1,1,2,1,5,2,23.0152758,120.2173733
2018/1/5,臺南市,北　區,東興里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,23.0013807,120.2260293
2018/1/2,臺南市,中西區,天后里,住宅,50,1,6,11,17,0,1,1,2,1,6,3,22.9975318,120.2011417
2018/1/2,臺南市,中西區,保安里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,22.9917249,120.196813
2018/1/3,臺南市,中西區,大南里,住宅,60,0,1,6,7,0,0,0,0,0,0,0,22.9847358,120.2029453
2018/1/3,臺南市,中西區,三合里,住宅,50,0,8,9,17,0,0,0,0,0,0,0,22.9999315,120.1960915
2018/1/3,臺南市,中西區,小西里,住宅,50,2,9,13,22,1,1,2,4,1,9,3,22.9883267,120.1986166
2018/1/4,臺南市,中西區,保安里,住宅,51,0,0,3,3,0,0,0,0,0,0,0,22.9917249,120.196813
2018/1/4,臺南市,中西區,永華里,住宅,50,0,11,6,17,0,0,0,0,0,0,0,22.9911465,120.2043882
2018/1/4,臺南市,中西區,建國里,住宅,50,0,9,6,15,0,0,0,0,0,0,0,22.993395,120.2000596
2018/1/4,臺南市,中西區,法華里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,22.9822947,120.2097988
2018/1/5,臺南市,中西區,三合里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,22.9999315,120.1960915
2018/1/5,臺南市,中西區,仙草里,住宅,53,0,12,14,26,0,0,0,0,0,0,0,22.984299,120.1986166
2018/1/5,臺南市,中西區,民生里,住宅,50,0,8,12,20,0,0,0,0,0,0,0,22.989425,120.1917626
2018/1/5,臺南市,中西區,藥王里,住宅,50,0,10,9,19,0,0,0,0,0,0,0,22.9992346,120.1914018
2018/1/5,臺南市,中西區,民主里,住宅,50,1,9,10,19,1,0,1,2,1,5,2,22.9923288,120.1939271
2018/1/2,臺南市,安南區,國安里,住宅,50,2,4,7,11,0,2,2,4,1,18,5,23.0236541,120.1805789
2018/1/2,臺南市,安南區,海佃里,住宅,50,2,0,4,4,0,2,2,4,1,50,9,23.0245267,120.1892373
2018/1/2,臺南市,安南區,幸福里,住宅,52,1,3,14,17,0,1,1,2,1,6,3,23.0210189,120.1899588
2018/1/2,臺南市,安南區,海南里,住宅,52,1,2,16,18,0,1,1,2,1,6,3,23.0116011,120.1675902
2018/1/3,臺南市,安南區,溪東里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,23.0253139,120.2015025
2018/1/3,臺南市,安南區,新順里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,23.0436829,120.2195374
2018/1/3,臺南市,安南區,安東里,住宅,51,0,4,16,20,0,0,0,0,0,0,0,23.0372738,120.2180947
2018/1/3,臺南市,安南區,溪頂里,住宅,52,0,4,10,14,0,0,0,0,0,0,0,23.0254471,120.2072739
2018/1/4,臺南市,安南區,總頭里,住宅,50,2,4,13,17,0,2,2,4,1,12,4,23.050434,120.2065525
2018/1/4,臺南市,安南區,安順里,住宅,56,0,15,7,22,0,0,0,0,0,0,0,23.0500919,120.2209801
2018/1/4,臺南市,安南區,城北里,住宅,50,0,3,21,24,0,0,0,0,0,0,0,23.0595747,120.1372782
2018/1/4,臺南市,安南區,安和里,住宅,50,0,3,12,15,0,0,0,0,0,0,0,23.0310818,120.218816
2018/1/5,臺南市,安南區,安慶里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,23.0390892,120.2094381
2018/1/5,臺南市,安南區,頂安里,住宅,50,3,2,5,7,0,3,3,6,2,43,9,23.0394768,120.2043882
2018/1/5,臺南市,安南區,溪墘里,住宅,50,1,1,31,32,1,0,1,2,1,3,2,23.0244424,120.1928448
2018/1/5,臺南市,安南區,安富里,住宅,50,1,4,18,22,1,0,1,2,1,5,2,23.0251806,120.1957308
2018/1/5,臺南市,安南區,布袋里,住宅,50,2,10,27,37,0,2,2,4,1,5,2,23.0638587,120.2065525
2018/1/5,臺南市,安南區,佃東里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,23.0724268,120.1849082
2018/1/2,臺南市,安平區,建平里,其他,50,0,0,2,2,0,0,0,0,0,0,0,22.9935103,120.1834651
2018/1/2,臺南市,安平區,億載里,住宅,50,1,2,15,17,1,0,1,2,1,6,3,22.9902803,120.1603737
2018/1/3,臺南市,安平區,西門里,住宅,50,3,13,15,28,2,1,3,6,2,11,4,23.0022304,120.1546002
2018/1/3,臺南市,安平區,文平里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,22.9860574,120.1805789
2018/1/4,臺南市,安平區,國平里,住宅,50,0,32,18,50,0,0,0,0,0,0,0,22.9793723,120.1675902
2018/1/4,臺南市,安平區,建平里,住宅,50,0,9,11,20,0,0,0,0,0,0,0,22.9935103,120.1834651
2018/1/5,臺南市,安平區,港仔里,住宅,50,0,16,6,22,0,0,0,0,0,0,0,22.999187,120.1643428
2018/1/5,臺南市,安平區,華平里,住宅,50,1,7,26,33,0,1,1,2,1,3,2,22.9948005,120.1740847
2018/1/5,臺南市,安平區,石門里,住宅,50,0,2,19,21,0,0,0,0,0,0,0,23.0006394,120.1654252
2018/1/5,臺南市,安平區,怡平里,住宅,50,1,6,17,23,0,1,1,2,1,4,2,22.994197,120.176971
2018/1/2,臺南市,仁德區,大甲里,住宅,51,2,2,8,10,0,2,2,4,1,20,5,22.9225952,120.2079953
2018/1/2,臺南市,仁德區,二行里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,22.9212251,120.2209801
2018/1/3,臺南市,仁德區,上崙里,住宅,51,2,10,13,23,0,2,2,4,1,9,3,22.9385802,120.2599266
2018/1/3,臺南市,仁德區,仁義里,住宅,51,3,2,16,18,1,4,5,10,3,28,7,22.9695788,120.2656955
2018/1/4,臺南市,仁德區,成功里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9404559,120.225308
2018/1/4,臺南市,仁德區,仁德里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,22.9657583,120.2455033
2018/1/5,臺南市,仁德區,一甲里,住宅,75,2,3,8,11,0,2,2,3,1,18,5,22.9765425,120.2548436
2018/1/5,臺南市,仁德區,後壁里,住宅,75,3,6,10,16,3,0,3,4,1,19,5,22.9475722,120.2426185
2018/1/3,臺南市,歸仁區,大潭里,住宅,53,0,0,10,10,0,0,0,0,0,0,0,22.9098618,120.2945362
2018/1/3,臺南市,歸仁區,媽廟里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,22.9994507,120.295978
2018/1/2,臺南市,永康區,五王里,住宅,75,0,5,10,15,0,0,0,0,0,0,0,23.0116465,120.2346848
2018/1/2,臺南市,永康區,六合里,住宅,75,0,3,8,11,0,0,0,0,0,0,0,23.0112118,120.2303571
2018/1/3,臺南市,永康區,復華里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,23.0103511,120.2440609
2018/1/3,臺南市,永康區,復國里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,23.0059794,120.2473063
2018/1/3,臺南市,永康區,北灣里,住宅,75,0,11,15,26,0,0,0,0,0,0,0,23.012954,120.270022
2018/1/3,臺南市,永康區,崑山里,住宅,76,0,8,18,26,0,0,0,0,0,0,0,22.9988384,120.2541575
2018/1/3,臺南市,永康區,崑山里,住宅,50,0,1,16,17,0,0,0,0,0,0,0,22.9988384,120.2541575
2018/1/4,臺南市,永康區,甲頂里,住宅,50,1,2,14,16,0,1,1,2,1,6,3,23.0217702,120.2152092
2018/1/4,臺南市,永康區,尚頂里,其他,50,0,5,2,7,0,0,0,0,0,0,0,23.0263645,120.225308
2018/1/4,臺南市,永康區,三合里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.010739,120.2390123
2018/1/4,臺南市,永康區,烏竹里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.0410039,120.2642533
2018/1/4,臺南市,永康區,三民里,住宅,50,1,4,28,32,0,1,1,2,1,3,2,23.0537318,120.2483881
2018/1/4,臺南市,永康區,復興里,住宅,50,2,6,40,46,0,4,4,8,2,9,3,22.9969297,120.2440609
2018/1/5,臺南市,永康區,大橋里,住宅,75,0,10,23,33,0,0,0,0,0,0,0,23.0187454,120.2296358
2018/1/5,臺南市,永康區,西橋里,住宅,75,0,7,24,31,0,0,0,0,0,0,0,23.0134614,120.2260293
2018/1/5,臺南市,永康區,正強里,住宅,50,0,4,14,18,0,0,0,0,0,0,0,23.0294884,120.251994
2018/1/5,臺南市,永康區,埔園里,住宅,50,1,3,9,12,0,1,1,2,1,8,3,23.0341644,120.2584844
2018/1/5,臺南市,永康區,東灣里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,22.9995352,120.270022
2018/1/5,臺南市,永康區,南灣里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,22.9986674,120.2613689
2018/1/2,臺南市,安定區,海寮里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.0998017,120.2079953
2018/1/2,臺南市,山上區,豐德里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.0777251,120.3637277
2018/1/3,臺南市,山上區,豐德里,住宅,51,0,0,1,1,0,0,0,0,0,0,0,23.0777251,120.3637277
2018/1/4,臺南市,官田區,西庄里,住宅,52,0,0,0,0,0,0,0,0,0,0,0,23.1825162,120.2930943
2018/1/3,臺南市,佳里區,安西里,住宅,102,0,0,12,12,0,0,0,0,0,0,0,23.1632103,120.161817
2018/1/3,臺南市,佳里區,安西里,住宅,56,0,0,2,2,0,0,0,0,0,0,0,23.1632103,120.161817
