日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2018/3/14,臺南市,南　區,同安里,住宅,50,0,7,11,18,0,0,0,0,0,0,0,22.9224836,120.1892373
2018/3/14,臺南市,南　區,同安里,住宅,50,0,28,6,34,0,0,0,0,0,0,0,22.9224836,120.1892373
2018/3/15,臺南市,南　區,田寮里,住宅,50,1,11,10,21,0,1,1,2,1,5,2,22.976847,120.1957308
2018/3/15,臺南市,南　區,日新里,住宅,50,0,8,13,21,0,0,0,0,0,0,0,22.974026,120.1899588
2018/3/15,臺南市,南　區,國宅里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,22.976137,120.187265
2018/3/15,臺南市,南　區,白雪里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,22.9676143,120.1885158
2018/3/16,臺南市,南　區,日新里,市場,50,1,0,17,17,0,1,1,2,1,6,3,22.974026,120.1899588
2018/3/16,臺南市,南　區,大林里,住宅,54,1,1,17,18,0,1,1,2,1,6,3,22.9733919,120.2058311
2018/3/16,臺南市,南　區,大林里,住宅,54,1,1,17,18,0,1,1,2,1,6,3,22.9733919,120.2058311
2018/3/16,臺南市,南　區,文南里,住宅,50,0,13,14,27,0,0,0,0,0,0,0,22.9840282,120.1870727
2018/3/16,臺南市,南　區,郡南里,住宅,50,0,12,10,22,0,0,0,0,0,0,0,22.964243,120.1950093
2018/3/16,臺南市,南　區,明亮里,住宅,50,1,4,8,12,0,3,3,6,2,25,6,22.9693947,120.1928448
2018/3/16,臺南市,南　區,文華里,住宅,51,0,3,9,12,0,0,0,0,0,0,0,22.98611,120.1899588
2018/3/16,臺南市,南　區,明興里,住宅,53,1,10,28,38,0,1,1,2,1,3,2,22.9629831,120.1914018
2018/3/12,臺南市,北　區,大港里,住宅,50,0,14,10,24,0,0,0,0,0,0,0,23.0104452,120.1827435
2018/3/12,臺南市,北　區,玉皇里,住宅,50,0,11,7,18,0,0,0,0,0,0,0,22.9996798,120.2069132
2018/3/12,臺南市,北　區,大山里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,23.0090596,120.2134058
2018/3/12,臺南市,北　區,振興里,住宅,50,1,3,9,12,0,1,1,2,1,8,3,23.0063146,120.2217014
2018/3/13,臺南市,北　區,實踐里,住宅,50,0,4,19,23,0,0,0,0,0,0,0,23.0136734,120.2170126
2018/3/13,臺南市,北　區,中樓里,住宅,50,1,1,7,8,0,1,1,2,1,13,4,23.0034966,120.2159306
2018/3/13,臺南市,北　區,五福里,住宅,50,0,17,7,24,0,0,0,0,0,0,0,23.0004351,120.2033061
2018/3/13,臺南市,北　區,正覺里,住宅,50,0,14,3,17,0,0,0,0,0,0,0,23.0151428,120.2116023
2018/3/14,臺南市,北　區,開元里,住宅,51,2,8,4,12,1,1,2,4,1,17,5,23.0130263,120.2217014
2018/3/15,臺南市,北　區,新勝里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,23.0094105,120.2213407
2018/3/15,臺南市,北　區,國姓里,住宅,50,0,1,17,18,0,0,0,0,0,0,0,23.0076926,120.2087167
2018/3/15,臺南市,北　區,成功里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.0202949,120.2094381
2018/3/15,臺南市,北　區,長德里,住宅,50,1,9,9,18,0,1,1,2,1,6,3,23.002927,120.2058311
2018/3/16,臺南市,北　區,國姓里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,23.0076926,120.2087167
2018/3/16,臺南市,北　區,永祥里,住宅,58,0,8,10,18,0,0,0,0,0,0,0,23.0160134,120.2202587
2018/3/16,臺南市,北　區,元寶里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,23.0114904,120.224226
2018/3/12,臺南市,中西區,元安里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,22.9885194,120.1960915
2018/3/12,臺南市,中西區,保安里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,22.9917249,120.196813
2018/3/12,臺南市,中西區,西湖里,住宅,50,0,4,15,19,0,0,0,0,0,0,0,23.0015666,120.1834651
2018/3/12,臺南市,中西區,文賢里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,23.003892,120.1932056
2018/3/13,臺南市,中西區,赤嵌里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,22.9972549,120.2072739
2018/3/13,臺南市,中西區,民生里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,22.989425,120.1917626
2018/3/13,臺南市,中西區,天后里,住宅,50,2,8,7,15,1,1,2,4,1,13,4,22.9975318,120.2011417
2018/3/13,臺南市,中西區,三合里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,22.9999315,120.1960915
2018/3/14,臺南市,中西區,青年里,住宅,50,1,2,5,7,1,0,1,2,1,14,4,22.9925143,120.2090774
2018/3/15,臺南市,中西區,公正里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9939658,120.2101595
2018/3/15,臺南市,中西區,永華里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,22.9911465,120.2043882
2018/3/15,臺南市,中西區,小西里,住宅,51,0,5,10,15,0,0,0,0,0,0,0,22.9883267,120.1986166
2018/3/15,臺南市,中西區,銀同里,住宅,51,0,2,6,8,0,0,0,0,0,0,0,22.9909536,120.2069132
2018/3/16,臺南市,中西區,協和里,住宅,52,0,0,7,7,0,0,0,0,0,0,0,23.0016179,120.1928448
2018/3/16,臺南市,中西區,光賢里,住宅,50,0,4,16,20,0,0,0,0,0,0,0,23.0038665,120.1885158
2018/3/16,臺南市,中西區,法華里,住宅,50,0,12,9,21,0,0,0,0,0,0,0,22.9822947,120.2097988
2018/3/16,臺南市,中西區,進學里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,22.9877228,120.2015025
2018/3/16,臺南市,中西區,西賢里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,23.0039814,120.1719199
2018/3/16,臺南市,中西區,藥王里,住宅,51,0,12,27,39,0,0,0,0,0,0,0,22.9992346,120.1914018
2018/3/16,臺南市,中西區,大涼里,住宅,51,0,5,25,30,0,0,0,0,0,0,0,22.9923029,120.1892373
2018/3/12,臺南市,安南區,鹽田里,住宅,50,4,0,55,55,0,4,4,8,2,7,3,23.024592,120.152594
2018/3/12,臺南市,安南區,海南里,住宅,51,1,4,3,7,0,1,1,2,1,14,4,23.0116011,120.1675902
2018/3/12,臺南市,安南區,東和里,住宅,50,1,2,2,4,0,1,1,2,1,25,6,23.0615247,120.2368486
2018/3/12,臺南市,安南區,州南里,住宅,50,1,6,11,17,0,1,1,2,1,6,3,23.059791,120.2195374
2018/3/13,臺南市,安南區,國安里,住宅,51,1,12,3,15,0,1,1,2,1,7,3,23.0236541,120.1805789
2018/3/13,臺南市,安南區,淵中里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,23.0438296,120.1675902
2018/3/13,臺南市,安南區,南興里,住宅,51,1,5,23,28,0,1,1,2,1,4,2,23.0743149,120.1502699
2018/3/13,臺南市,安南區,公塭里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,23.0702508,120.1632603
2018/3/14,臺南市,安南區,海西里,住宅,75,0,13,21,34,0,0,0,0,0,0,0,23.0306699,120.1791357
2018/3/14,臺南市,安南區,公親里,住宅,50,0,6,14,20,0,0,0,0,0,0,0,23.0764154,120.1978952
2018/3/15,臺南市,安南區,佃東里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,23.0724268,120.1849082
2018/3/15,臺南市,安南區,佃西里,住宅,50,0,1,18,19,0,0,0,0,0,0,0,23.0717267,120.1690334
2018/3/15,臺南市,安南區,大安里,住宅,50,2,4,4,8,0,2,2,4,1,25,6,23.0313733,120.1950093
2018/3/15,臺南市,安南區,安西里,住宅,51,0,2,7,9,0,0,0,0,0,0,0,23.0310345,120.2094381
2018/3/16,臺南市,安南區,淵西里,住宅,75,0,3,16,19,0,0,0,0,0,0,0,23.0562175,120.1661469
2018/3/16,臺南市,安南區,南興里,住宅,75,2,2,30,32,1,2,3,4,1,9,3,23.0743149,120.1502699
2018/3/16,臺南市,安南區,城東里,住宅,50,1,3,56,59,0,1,1,2,1,2,1,23.0661555,120.1315037
2018/3/16,臺南市,安南區,學東里,住宅,50,2,2,55,57,0,2,2,4,1,4,2,23.0821055,120.1387218
2018/3/16,臺南市,安南區,梅花里,住宅,50,0,3,45,48,0,0,0,0,0,0,0,23.038824,120.1978952
2018/3/16,臺南市,安南區,鳳凰里,住宅,50,0,8,39,47,0,0,0,0,0,0,0,23.0417267,120.2000596
2018/3/12,臺南市,安平區,漁光里,機關,50,2,6,26,32,0,2,2,4,1,6,3,22.9801396,120.1574869
2018/3/12,臺南市,安平區,建平里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,22.993724,120.185801
2018/3/13,臺南市,安平區,西門里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,23.0022304,120.1546002
2018/3/13,臺南市,安平區,怡平里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,22.994197,120.176971
2018/3/15,臺南市,安平區,平安里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,22.9991307,120.1726415
2018/3/15,臺南市,安平區,金城里,住宅,50,0,9,8,17,0,0,0,0,0,0,0,22.9953785,120.1488264
2018/3/16,臺南市,安平區,平通里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,22.9938422,120.1690334
2018/3/16,臺南市,安平區,億載里,住宅,50,1,3,13,16,0,1,1,2,1,6,3,22.9902803,120.1603737
2018/3/16,臺南市,安平區,港仔里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,22.999187,120.1643428
2018/3/16,臺南市,安平區,華平里,住宅,50,1,3,12,15,0,1,1,2,1,7,3,22.9948005,120.1740847
2018/3/11,臺南市,仁德區,二行里,地區,50,0,0,9,9,0,0,0,0,0,0,0,22.9212251,120.2209801
2018/3/12,臺南市,仁德區,二行里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,22.9212251,120.2209801
2018/3/12,臺南市,仁德區,大甲里,住宅,50,3,4,10,14,0,3,3,6,2,21,6,22.9225952,120.2079953
2018/3/13,臺南市,仁德區,田厝里,住宅,50,2,1,20,21,0,3,3,6,2,14,4,22.9384788,120.241176
2018/3/13,臺南市,仁德區,三甲里,住宅,50,1,3,2,5,1,0,1,2,1,20,5,22.9326731,120.2368486
2018/3/14,臺南市,仁德區,一甲里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.9771958,120.2613689
2018/3/14,臺南市,仁德區,新田里,住宅,50,2,3,8,11,0,2,2,4,1,18,5,22.9546843,120.2599266
2018/3/15,臺南市,仁德區,仁愛里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,22.9534423,120.2209801
2018/3/15,臺南市,仁德區,成功里,住宅,50,1,2,11,13,0,1,1,2,1,8,3,22.9404559,120.225308
2018/3/16,臺南市,仁德區,上崙里,住宅,50,8,1,24,25,0,12,12,24,4,48,9,22.9385802,120.2599266
2018/3/16,臺南市,仁德區,仁德里,住宅,50,3,5,11,16,0,4,4,8,2,25,6,22.9657583,120.2455033
2018/3/16,臺南市,仁德區,中洲里,住宅,50,0,0,24,24,0,0,0,0,0,0,0,22.9063718,120.2599266
2018/3/16,臺南市,仁德區,後壁里,住宅,50,2,3,57,60,0,5,5,10,3,8,3,22.9475722,120.2426185
2018/3/12,臺南市,歸仁區,新厝里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9619703,120.2923733
2018/3/14,臺南市,歸仁區,辜厝里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.9649562,120.2909314
2018/3/12,臺南市,永康區,南灣里,住宅,50,3,0,21,21,0,3,3,6,2,14,4,22.9986674,120.2613689
2018/3/12,臺南市,永康區,埔園里,住宅,51,3,2,21,23,0,3,3,6,2,13,4,23.0341644,120.2584844
2018/3/12,臺南市,永康區,大灣里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,23.0067641,120.2707431
2018/3/12,臺南市,永康區,北灣里,住宅,50,1,1,8,9,0,2,2,4,1,22,6,23.012954,120.270022
2018/3/13,臺南市,永康區,蔦松里,住宅,50,3,0,24,24,0,3,3,6,2,13,4,23.0455063,120.2555998
2018/3/13,臺南市,永康區,王行里,住宅,50,2,0,12,12,0,3,3,6,2,25,6,23.042301,120.2772325
2018/3/13,臺南市,永康區,鹽行里,其他,50,0,4,9,13,0,0,0,0,0,0,0,23.041356,120.2368389
2018/3/13,臺南市,永康區,三民里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,23.0537318,120.2483881
2018/3/14,臺南市,永康區,復興里,住宅,75,0,13,6,19,0,0,0,0,0,0,0,22.9969297,120.2440609
2018/3/14,臺南市,永康區,神洲里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,23.0046566,120.2408154
2018/3/15,臺南市,永康區,五王里,住宅,51,1,5,14,19,0,1,1,2,1,5,2,23.0116465,120.2346848
2018/3/15,臺南市,永康區,西橋里,住宅,75,1,10,10,20,0,1,1,1,1,5,2,23.0134614,120.2260293
2018/3/15,臺南市,永康區,龍潭里,住宅,50,0,6,11,17,0,0,0,0,0,0,0,23.0286236,120.2656955
2018/3/16,臺南市,永康區,崑山里,住宅,50,0,3,16,19,0,0,0,0,0,0,0,22.9988384,120.2541575
2018/3/16,臺南市,永康區,建國里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,22.9978842,120.2491093
2018/3/16,臺南市,永康區,永康里,住宅,52,1,1,20,21,0,1,1,2,1,5,2,23.0234285,120.2584844
2018/3/16,臺南市,永康區,新樹里,住宅,50,0,2,26,28,0,0,0,0,0,0,0,23.0278443,120.2757905
2018/3/16,臺南市,永康區,東灣里,住宅,50,0,1,14,15,0,0,0,0,0,0,0,22.9995352,120.270022
2018/3/16,臺南市,永康區,復華里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,23.0103511,120.2440609
2018/3/16,臺南市,永康區,網寮里,住宅,50,1,1,24,25,0,1,1,2,1,4,2,23.0139035,120.2527152
2018/3/16,臺南市,永康區,西灣里,住宅,50,1,5,17,22,1,0,1,2,1,5,2,23.0120871,120.2613689
2018/3/13,臺南市,善化區,南關里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.1174403,120.2772325
2018/3/15,臺南市,善化區,文昌里,住宅,93,0,0,1,1,0,0,0,0,0,0,0,23.1137915,120.2945362
2018/3/11,臺南市,安定區,管寮里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.1081147,120.2195374
2018/3/13,臺南市,山上區,玉峰里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0951559,120.3954282
2018/3/14,臺南市,山上區,平陽里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,23.0860157,120.3752561
2018/3/12,臺南市,左鎮區,內庄里,地區,50,0,0,12,12,0,0,0,0,0,0,0,23.0451274,120.4227997
2018/3/12,臺南市,官田區,渡頭里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.167207,120.3464333
2018/3/15,臺南市,官田區,湖山里,住宅,58,0,0,11,11,0,0,0,0,0,0,0,23.2084736,120.3478746
2018/3/12,臺南市,大內區,內郭里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.121487,120.3723741
2018/3/14,臺南市,佳里區,鎮山里,地區,100,0,0,6,6,0,0,0,0,0,0,0,23.1513391,120.1863512
2018/3/14,臺南市,西港區,營西里,住宅,52,0,0,11,11,0,0,0,0,0,0,0,23.1417201,120.2065525
2018/3/13,臺南市,將軍區,長沙里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2183216,120.1040715
2018/3/13,臺南市,將軍區,嘉昌里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.2139815,120.1502699
2018/3/13,臺南市,北門區,中樞里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,23.2403294,120.1271727
2018/3/14,臺南市,北門區,慈安里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.2439737,120.1098472
2018/3/14,臺南市,北門區,仁里里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.2449178,120.1372782
2018/3/16,臺南市,北門區,三光里,住宅,50,1,2,14,16,0,2,2,4,1,13,4,23.2332276,120.1098472
2018/3/14,臺南市,柳營區,篤農里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.2867094,120.3709331
2018/3/15,臺南市,東山區,大客里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.3121563,120.4213592
2018/3/16,臺南市,東山區,聖賢里,住宅,50,0,0,23,23,0,0,0,0,0,0,0,23.3095815,120.3579632
