日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2018/4/19,臺南市,北　區,成德里,住宅,75,0,5,11,16,0,0,0,0,0,0,0,23.0134491,120.2036668
2018/4/19,臺南市,北　區,仁愛里,住宅,75,0,20,12,32,0,0,0,0,0,0,0,23.0025898,120.2202587
2018/4/19,臺南市,北　區,玉皇里,住宅,50,0,9,6,15,0,0,0,0,0,0,0,22.9996798,120.2069132
2018/4/19,臺南市,北　區,長榮里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,23.0091928,120.2191767
2018/4/20,臺南市,北　區,中樓里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,23.0034966,120.2159306
2018/4/20,臺南市,北　區,開元里,住宅,50,0,9,5,14,0,0,0,0,0,0,0,23.0130263,120.2217014
2018/4/20,臺南市,北　區,力行里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,23.0084185,120.2292752
2018/4/20,臺南市,北　區,永祥里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,23.0160134,120.2202587
2018/4/20,臺南市,北　區,三德里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,23.000133,120.2047489
2018/4/20,臺南市,北　區,華興里,住宅,50,1,1,5,6,0,1,1,2,1,17,5,23.0073122,120.2249474
2018/4/16,臺南市,中西區,元安里,住宅,50,0,12,9,21,0,0,0,0,0,0,0,22.9885194,120.1960915
2018/4/16,臺南市,中西區,小西里,住宅,50,0,14,14,28,0,0,0,0,0,0,0,22.9883267,120.1986166
2018/4/16,臺南市,中西區,西湖里,住宅,50,1,2,11,13,0,1,1,2,1,8,3,23.0015666,120.1834651
2018/4/16,臺南市,中西區,協和里,住宅,50,0,11,10,21,0,0,0,0,0,0,0,23.0016179,120.1928448
2018/4/17,臺南市,中西區,藥王里,住宅,50,1,19,9,28,0,1,1,2,1,4,2,22.9992346,120.1914018
2018/4/17,臺南市,中西區,永福里,住宅,51,0,6,8,14,0,0,0,0,0,0,0,22.9933532,120.2018632
2018/4/17,臺南市,中西區,普濟里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.9991764,120.1996988
2018/4/17,臺南市,中西區,民生里,住宅,50,2,13,12,25,2,0,2,4,1,8,3,22.989425,120.1917626
2018/4/17,臺南市,中西區,天后里,住宅,50,2,19,6,25,1,1,2,4,1,8,3,22.9975318,120.2011417
2018/4/17,臺南市,中西區,三民里,住宅,50,0,0,34,34,0,0,0,0,0,0,0,22.994872,120.2058311
2018/4/18,臺南市,中西區,中正里,住宅,50,0,10,6,16,0,0,0,0,0,0,0,22.993999,120.1971737
2018/4/18,臺南市,中西區,民主里,住宅,50,1,23,20,43,1,0,1,2,1,2,1,22.9923288,120.1939271
2018/4/18,臺南市,中西區,銀同里,住宅,51,0,5,4,9,0,0,0,0,0,0,0,22.9909536,120.2069132
2018/4/18,臺南市,中西區,萬昌里,住宅,50,0,10,18,28,0,0,0,0,0,0,0,22.9899384,120.2101595
2018/4/19,臺南市,中西區,西賢里,住宅,50,0,16,18,34,0,0,0,0,0,0,0,23.0039814,120.1719199
2018/4/19,臺南市,中西區,福安里,住宅,51,0,12,8,20,0,0,0,0,0,0,0,22.991121,120.1996988
2018/4/19,臺南市,中西區,法華里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.9822947,120.2097988
2018/4/19,臺南市,中西區,青年里,住宅,50,0,34,13,47,0,0,0,0,0,0,0,22.9925143,120.2090774
2018/4/20,臺南市,中西區,仙草里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,22.984299,120.1986166
2018/4/20,臺南市,中西區,郡王里,住宅,50,0,9,5,14,0,0,0,0,0,0,0,22.986515,120.2072739
2018/4/20,臺南市,中西區,安海里,住宅,50,0,11,10,21,0,0,0,0,0,0,0,22.9959872,120.1924841
2018/4/20,臺南市,中西區,三民里,住宅,50,0,15,10,25,0,0,0,0,0,0,0,22.994872,120.2058311
2018/4/16,臺南市,安南區,城西里,住宅,50,3,0,28,28,0,3,3,6,2,11,4,23.0508632,120.0954076
2018/4/16,臺南市,安南區,城中里,住宅,50,6,0,35,35,0,6,6,12,3,17,5,23.058919,120.1307819
2018/4/16,臺南市,安南區,四草里,住宅,50,2,0,23,23,0,2,2,4,1,9,3,23.0146755,120.1271727
2018/4/16,臺南市,安南區,鹿耳里,住宅,51,2,6,15,21,0,3,3,6,2,14,4,23.0295877,120.1329474
2018/4/17,臺南市,安南區,學東里,住宅,50,1,1,21,22,0,1,1,2,1,5,2,23.0821055,120.1387218
2018/4/17,臺南市,安南區,南興里,住宅,50,1,1,20,21,0,1,1,2,1,5,2,23.0743149,120.1502699
2018/4/17,臺南市,安南區,佃東里,住宅,50,3,0,24,24,0,3,3,6,2,13,4,23.0724268,120.1849082
2018/4/17,臺南市,安南區,佃西里,住宅,50,2,2,19,21,0,2,2,4,1,10,4,23.0717267,120.1690334
2018/4/18,臺南市,安南區,淵中里,住宅,50,3,11,11,22,1,2,3,6,2,14,4,23.0438296,120.1675902
2018/4/18,臺南市,安南區,淵東里,住宅,50,2,1,9,10,1,1,2,4,1,20,5,23.0564843,120.1776926
2018/4/18,臺南市,安南區,公塭里,住宅,51,0,3,23,26,0,0,0,0,0,0,0,23.0702508,120.1632603
2018/4/18,臺南市,安南區,淵西里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,23.0562175,120.1661469
2018/4/19,臺南市,安南區,安東里,住宅,50,4,1,16,17,0,4,4,8,2,24,6,23.0372738,120.2180947
2018/4/19,臺南市,安南區,安和里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,23.0310818,120.218816
2018/4/19,臺南市,安南區,鹽田里,住宅,51,0,13,12,25,0,0,0,0,0,0,0,23.024592,120.152594
2018/4/19,臺南市,安南區,國安里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.0236541,120.1805789
2018/4/19,臺南市,安南區,大安里,住宅,75,0,2,8,10,0,0,0,0,0,0,0,23.0313733,120.1950093
2018/4/19,臺南市,安南區,頂安里,住宅,75,2,3,12,15,0,2,2,3,1,13,4,23.0394768,120.2043882
2018/4/20,臺南市,安南區,東和里,住宅,50,1,1,14,15,0,2,2,4,1,13,4,23.0615247,120.2368486
2018/4/20,臺南市,安南區,溪心里,住宅,50,0,4,14,18,0,0,0,0,0,0,0,23.0509441,120.1849082
2018/4/20,臺南市,安南區,公親里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,23.0764154,120.1978952
2018/4/20,臺南市,安南區,長安里,住宅,51,1,3,11,14,0,2,2,4,1,14,4,23.0646352,120.1964522
2018/4/20,臺南市,安南區,鳳凰里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,23.0417267,120.2000596
2018/4/20,臺南市,安南區,梅花里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,23.038824,120.1978952
2018/4/16,臺南市,安平區,文平里,住宅,68,0,28,12,40,0,0,0,0,0,0,0,22.9860574,120.1805789
2018/4/16,臺南市,安平區,金城里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,22.9953785,120.1488264
2018/4/17,臺南市,安平區,億載里,住宅,50,0,4,15,19,0,0,0,0,0,0,0,22.9902803,120.1603737
2018/4/17,臺南市,安平區,海頭里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,23.0025857,120.1625386
2018/4/18,臺南市,安平區,建平里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,22.9935103,120.1834651
2018/4/18,臺南市,安平區,平安里,住宅,50,0,9,10,19,0,0,0,0,0,0,0,22.9991307,120.1726415
2018/4/19,臺南市,安平區,華平里,住宅,75,0,13,15,28,0,0,0,0,0,0,0,22.9948005,120.1740847
2018/4/19,臺南市,安平區,平通里,住宅,75,0,3,6,9,0,0,0,0,0,0,0,22.9938422,120.1690334
2018/4/20,臺南市,安平區,金城里,住宅,50,0,17,7,24,0,0,0,0,0,0,0,22.9953785,120.1488264
2018/4/20,臺南市,安平區,漁光里,住宅,50,1,10,12,22,0,1,1,2,1,5,2,22.9801396,120.1574869
2018/4/20,臺南市,安平區,億載里,住宅,50,0,2,19,21,0,0,0,0,0,0,0,22.9902803,120.1603737
2018/4/20,臺南市,安平區,文平里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9860574,120.1805789
2018/4/16,臺南市,仁德區,大甲里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.9225952,120.2079953
2018/4/16,臺南市,仁德區,二行里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,22.9212251,120.2209801
2018/4/17,臺南市,仁德區,保安里,住宅,50,7,2,23,25,0,8,8,16,3,32,8,22.9231415,120.2310784
2018/4/17,臺南市,仁德區,三甲里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,22.9326731,120.2368486
2018/4/18,臺南市,仁德區,新田里,住宅,53,1,3,8,11,0,1,1,2,1,9,3,22.9546843,120.2599266
2018/4/18,臺南市,仁德區,上崙里,住宅,50,1,2,15,17,0,1,1,2,1,6,3,22.9385802,120.2599266
2018/4/18,臺南市,仁德區,一甲里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,22.9771958,120.2613689
2018/4/19,臺南市,仁德區,後壁里,住宅,50,1,5,14,19,0,1,1,2,1,5,2,22.9475722,120.2426185
2018/4/19,臺南市,仁德區,仁德里,住宅,75,3,1,8,9,0,3,3,4,1,33,8,22.9657583,120.2455033
2018/4/19,臺南市,仁德區,新田里,住宅,50,6,2,25,27,0,10,10,20,4,37,8,22.9546843,120.2599266
2018/4/19,臺南市,仁德區,仁義里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,22.9695788,120.2656955
2018/4/20,臺南市,仁德區,大甲里,住宅,52,0,6,24,30,0,0,0,0,0,0,0,22.9225952,120.2079953
2018/4/20,臺南市,仁德區,中洲里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,22.9063718,120.2599266
2018/4/20,臺南市,仁德區,中生里,住宅,50,2,0,10,10,0,2,2,4,1,20,5,22.9099912,120.2426185
2018/4/20,臺南市,仁德區,太子里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,22.9912207,120.2584844
2018/4/20,臺南市,仁德區,土庫里,住宅,50,3,0,14,14,0,3,3,6,2,21,6,22.9856821,120.2656955
2018/4/21,臺南市,仁德區,仁義里,地區,100,4,1,36,37,0,8,8,8,2,22,6,22.9695788,120.2656955
2018/4/16,臺南市,歸仁區,七甲里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.9820507,120.2830007
2018/4/16,臺南市,歸仁區,八甲里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,22.9746957,120.2988617
2018/4/17,臺南市,歸仁區,歸仁里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,22.9669072,120.3103958
2018/4/16,臺南市,永康區,網寮里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,23.0139035,120.2527152
2018/4/16,臺南市,永康區,鹽洲里,其他,50,0,5,12,17,0,0,0,0,0,0,0,23.041356,120.2368389
2018/4/16,臺南市,永康區,王行里,住宅,50,0,1,25,26,0,0,0,0,0,0,0,23.042301,120.2772325
2018/4/16,臺南市,永康區,北灣里,住宅,50,1,1,12,13,0,1,1,2,1,8,3,23.012954,120.270022
2018/4/17,臺南市,永康區,神洲里,住宅,75,1,2,16,18,0,2,2,3,1,11,4,23.0046566,120.2408154
2018/4/17,臺南市,永康區,尚頂里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,23.0263645,120.225308
2018/4/18,臺南市,永康區,蔦松里,住宅,50,0,2,21,23,0,0,0,0,0,0,0,23.0455063,120.2555998
2018/4/18,臺南市,永康區,西灣里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.0120871,120.2613689
2018/4/18,臺南市,永康區,南灣里,住宅,51,1,3,13,16,0,1,1,2,1,6,3,22.9986674,120.2613689
2018/4/18,臺南市,永康區,大灣里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,23.0067641,120.2707431
2018/4/18,臺南市,永康區,三民里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,23.0537318,120.2483881
2018/4/19,臺南市,永康區,復興里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,22.9969297,120.2440609
2018/4/19,臺南市,永康區,東灣里,住宅,51,0,5,3,8,0,0,0,0,0,0,0,22.9995352,120.270022
2018/4/19,臺南市,永康區,甲頂里,住宅,50,1,17,12,29,0,1,1,2,1,3,2,23.0217702,120.2152092
2018/4/19,臺南市,永康區,三合里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,23.010739,120.2390123
2018/4/19,臺南市,永康區,埔園里,住宅,50,1,3,14,17,0,1,1,2,1,6,3,23.0341644,120.2584844
2018/4/19,臺南市,永康區,勝利里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,23.004718,120.232521
2018/4/19,臺南市,永康區,五王里,住宅,50,1,3,4,7,1,0,1,2,1,14,4,23.0116465,120.2346848
2018/4/19,臺南市,永康區,大橋里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,23.0187454,120.2296358
2018/4/20,臺南市,永康區,永康里,住宅,50,1,12,8,20,0,1,1,2,1,5,2,23.0234285,120.2584844
2018/4/20,臺南市,永康區,烏竹里,住宅,50,2,4,9,13,0,2,2,4,1,15,5,23.0410039,120.2642533
2018/4/20,臺南市,永康區,鹽行里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,23.041356,120.2368389
2018/4/20,臺南市,永康區,復國里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.0059794,120.2473063
2018/4/20,臺南市,永康區,正強里,住宅,50,1,7,8,15,0,1,1,2,1,7,3,23.0294884,120.251994
2018/4/20,臺南市,永康區,西灣里,住宅,50,2,8,9,17,0,2,2,4,1,12,4,23.0120871,120.2613689
2018/4/20,臺南市,永康區,西勢里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,23.0154649,120.2772325
2018/4/20,臺南市,永康區,新樹里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0278443,120.2757905
2018/4/16,臺南市,新化區,大坑里,地區,50,0,0,6,6,0,0,0,0,0,0,0,23.0109282,120.3752561
2018/4/16,臺南市,新化區,護國里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0433225,120.3233704
2018/4/19,臺南市,善化區,光文里,住宅,51,0,0,8,8,0,0,0,0,0,0,0,23.1340393,120.3003035
2018/4/19,臺南市,善化區,西關里,住宅,64,0,0,8,8,0,0,0,0,0,0,0,23.1298202,120.2757905
2018/4/15,臺南市,新市區,大營里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.0994096,120.3118375
2018/4/15,臺南市,安定區,港口里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0939111,120.2296358
2018/4/16,臺南市,安定區,海寮里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0998017,120.2079953
2018/4/16,臺南市,安定區,管寮里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.1081147,120.2195374
2018/4/18,臺南市,安定區,安加里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.1135653,120.2382911
2018/4/20,臺南市,安定區,蘇厝里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,23.1245564,120.2498305
2018/4/18,臺南市,山上區,山上里,住宅,51,0,0,1,1,0,0,0,0,0,0,0,23.101435,120.3594043
2018/4/18,臺南市,山上區,豐德里,住宅,53,0,0,4,4,0,0,0,0,0,0,0,23.0777251,120.3637277
2018/4/17,臺南市,左鎮區,澄山里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,23.0200795,120.3954282
2018/4/19,臺南市,左鎮區,中正里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.0679769,120.409835
2018/4/19,臺南市,左鎮區,榮和里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.0716338,120.3925467
2018/4/16,臺南市,六甲區,水林里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.2423046,120.3464333
2018/4/17,臺南市,六甲區,水林里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,23.2423046,120.3464333
2018/4/17,臺南市,六甲區,王爺里,住宅,50,1,0,10,10,0,2,2,4,1,20,5,23.2238524,120.3954282
2018/4/18,臺南市,六甲區,中社里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2385397,120.3262535
2018/4/19,臺南市,六甲區,二甲里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.2278593,120.344992
2018/4/16,臺南市,官田區,拔林里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.1733086,120.3176041
2018/4/19,臺南市,官田區,嘉南里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.2064519,120.3637277
2018/4/16,臺南市,大內區,石湖里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,23.1391659,120.3521983
2018/4/16,臺南市,佳里區,安西里,住宅,71,0,0,3,3,0,0,0,0,0,0,0,23.1632103,120.161817
2018/4/17,臺南市,佳里區,建南里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.1500415,120.1733631
2018/4/18,臺南市,佳里區,六安里,住宅,111,0,0,5,5,0,0,0,0,0,0,0,23.1703108,120.1791357
2018/4/16,臺南市,將軍區,鯤鯓里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.1950904,120.086743
2018/4/18,臺南市,將軍區,長榮里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.1900666,120.161817
2018/4/18,臺南市,將軍區,廣山里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,23.2200538,120.1213978
2018/4/19,臺南市,將軍區,將貴里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.2067064,120.1401654
2018/4/16,臺南市,北門區,錦湖里,住宅,53,0,0,4,4,0,0,0,0,0,0,0,23.2941931,120.1647036
2018/4/17,臺南市,新營區,南紙里,住宅,60,0,0,8,8,0,0,0,0,0,0,0,23.2984982,120.2902105
2018/4/18,臺南市,白河區,仙草里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.3468455,120.4847242
2018/4/18,臺南市,白河區,白河里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.3439043,120.4170377
2018/4/18,臺南市,白河區,大林里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.3369326,120.4559258
2018/4/18,臺南市,白河區,虎山里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.3530109,120.4559258
2018/4/18,臺南市,柳營區,東昇里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.2727983,120.3291365
2018/4/18,臺南市,柳營區,士林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.2754352,120.3103958
2018/4/18,臺南市,後壁區,土溝里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.3719211,120.3925467
2018/4/18,臺南市,後壁區,嘉田里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.3882052,120.3853425
