日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2018/3/21,臺南市,山上區,新莊里,住宅,60,0,0,19,19,0,0,0,0,0,0,0,23.0896707,120.3579632
2018/3/20,臺南市,楠西區,楠西里,住宅,78,0,0,19,19,0,0,0,0,0,0,0,23.1743367,120.4832844
2018/3/22,臺南市,麻豆區,南勢里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,23.1950148,120.2656955
2018/3/24,臺南市,麻豆區,穀興里,住宅,68,0,2,8,10,0,0,0,0,0,0,0,23.1846244,120.2465851
2018/3/24,臺南市,麻豆區,巷口里,住宅,72,4,1,14,15,1,5,6,8,2,40,8,23.1782361,120.2498305
2018/3/19,臺南市,官田區,隆本里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.1982472,120.3075124
2018/3/22,臺南市,官田區,東庄里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.1823334,120.3003035
2018/3/19,臺南市,佳里區,東寧里,住宅,60,1,0,7,7,0,2,2,3,1,29,7,23.1624709,120.1813004
2018/3/19,臺南市,佳里區,佳化里,住宅,50,3,0,7,7,0,3,3,6,2,43,9,23.1881469,120.1964522
2018/3/21,臺南市,佳里區,子龍里,住宅,57,0,0,1,1,0,0,0,0,0,0,0,23.1696067,120.2079953
2018/3/21,臺南市,佳里區,子龍里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.1696067,120.2079953
2018/3/23,臺南市,佳里區,營頂里,住宅,60,0,0,4,4,0,0,0,0,0,0,0,23.1996721,120.1863512
2018/3/19,臺南市,西港區,港東里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,23.1242224,120.2195374
2018/3/19,臺南市,七股區,樹林里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.1107075,120.1560436
2018/3/20,臺南市,七股區,大寮里,住宅,51,0,0,8,8,0,0,0,0,0,0,0,23.1457093,120.1524351
2018/3/20,臺南市,七股區,義合里,住宅,50,1,1,14,15,0,1,1,2,1,7,3,23.1035949,120.1387218
2018/3/19,臺南市,將軍區,西華里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,23.1982988,120.1546002
2018/3/23,臺南市,將軍區,西和里,住宅,50,2,0,10,10,0,2,2,4,1,20,5,23.193709,120.144496
2018/3/19,臺南市,新營區,嘉芳里,住宅,52,0,0,5,5,0,0,0,0,0,0,0,23.3094188,120.2830007
2018/3/19,臺南市,新營區,護鎮里,住宅,53,0,0,10,10,0,0,0,0,0,0,0,23.3218426,120.3003035
2018/3/19,臺南市,後壁區,土溝里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.3719211,120.3925467
2018/3/19,臺南市,東山區,三榮里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.3248931,120.3867834
2018/3/22,臺南市,東山區,東河里,住宅,50,1,0,15,15,0,1,1,2,1,7,3,23.293947,120.3810199
